"weblink","filename"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1139&Itemid=68","第636次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1138&Itemid=68","第635次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1137&Itemid=68","第634次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1136&Itemid=68","第633次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1135&Itemid=68","第632次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1134&Itemid=68","第631次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1133&Itemid=68","第630次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1132&Itemid=68","第629次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1131&Itemid=68","第628次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1130&Itemid=68","第627次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1129&Itemid=68","第626次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1128&Itemid=68","第625次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1127&Itemid=68","第624次會議紀錄.pdf"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1126&Itemid=68","第623次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1125&Itemid=68","第622次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1124&Itemid=68","第621次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1123&Itemid=68","第620次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1122&Itemid=68","第619次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1121&Itemid=68","第618次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1120&Itemid=68","第617次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1119&Itemid=68","第616次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1118&Itemid=68","第615次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1117&Itemid=68","第614次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1116&Itemid=68","第613次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1115&Itemid=68","第612次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1114&Itemid=68","第611次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1113&Itemid=68","第610次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1112&Itemid=68","第609次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1111&Itemid=68","第608次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1110&Itemid=68","第607次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1109&Itemid=68","第606次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1108&Itemid=68","第605次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1107&Itemid=68","第604次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1106&Itemid=68","第603次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1105&Itemid=68","第602次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1104&Itemid=68","第601次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1103&Itemid=68","第600次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1102&Itemid=68","第599次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1101&Itemid=68","第598次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1100&Itemid=68","第597次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1099&Itemid=68","第596次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1098&Itemid=68","第595次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1097&Itemid=68","第594次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1096&Itemid=68","第593次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1095&Itemid=68","第592次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1094&Itemid=68","第591次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1093&Itemid=68","第590次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1092&Itemid=68","第589次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1091&Itemid=68","第588次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1090&Itemid=68","第587次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1089&Itemid=68","第586次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1088&Itemid=68","第585次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1087&Itemid=68","第584次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1086&Itemid=68","第583次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1085&Itemid=68","第582次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1084&Itemid=68","第581次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1083&Itemid=68","第580次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1082&Itemid=68","第579次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1081&Itemid=68","第578次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1080&Itemid=68","第577次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1079&Itemid=68","第576次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1078&Itemid=68","第575次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1077&Itemid=68","第574次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1076&Itemid=68","第573次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1075&Itemid=68","第572次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1074&Itemid=68","第571次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1073&Itemid=68","第570次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1072&Itemid=68","第569次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1071&Itemid=68","第568次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1070&Itemid=68","第567次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1069&Itemid=68","第566次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1068&Itemid=68","第565次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1067&Itemid=68","第564次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1066&Itemid=68","第563次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1065&Itemid=68","第562次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1064&Itemid=68","第561次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1063&Itemid=68","第560次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1062&Itemid=68","第559次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1061&Itemid=68","第558次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1060&Itemid=68","第557次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1059&Itemid=68","第556次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1058&Itemid=68","第555次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1057&Itemid=68","第554次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1056&Itemid=68","第553次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1055&Itemid=68","第552次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1054&Itemid=68","第551次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1053&Itemid=68","第550次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1052&Itemid=68","第549次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1051&Itemid=68","第548次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1050&Itemid=68","第547次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1049&Itemid=68","第546次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1048&Itemid=68","第545次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1047&Itemid=68","第544次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1046&Itemid=68","第543次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1045&Itemid=68","第542次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1044&Itemid=68","第541次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1043&Itemid=68","第540次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1042&Itemid=68","第539次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1041&Itemid=68","第538次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1040&Itemid=68","第537次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1039&Itemid=68","第536次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1038&Itemid=68","第535次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1037&Itemid=68","第534次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1036&Itemid=68","第533次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1035&Itemid=68","第532次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1034&Itemid=68","第531次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1033&Itemid=68","第530次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1032&Itemid=68","第529次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1031&Itemid=68","第528次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1030&Itemid=68","第527次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1029&Itemid=68","第526次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1028&Itemid=68","第525次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1027&Itemid=68","第524次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1026&Itemid=68","第523次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1025&Itemid=68","第522次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1024&Itemid=68","第521次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1023&Itemid=68","第520次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1022&Itemid=68","第519次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1021&Itemid=68","第518次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1020&Itemid=68","第517次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1019&Itemid=68","第516次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1018&Itemid=68","第515次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1017&Itemid=68","第514次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1016&Itemid=68","第513次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1015&Itemid=68","第512次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1014&Itemid=68","第511次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1013&Itemid=68","第510次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1012&Itemid=68","第509次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1011&Itemid=68","第508次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1010&Itemid=68","第507次會議紀錄(無)."
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1009&Itemid=68","第506次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1008&Itemid=68","第505次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1007&Itemid=68","第504次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1006&Itemid=68","第503次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1005&Itemid=68","第502次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1004&Itemid=68","第501次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1003&Itemid=68","第500次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1002&Itemid=68","第499次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1001&Itemid=68","第498次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=1000&Itemid=68","第497次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=999&Itemid=68","第496次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=998&Itemid=68","第495次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=997&Itemid=68","第494次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=996&Itemid=68","第493次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=995&Itemid=68","第492次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=994&Itemid=68","第491次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=993&Itemid=68","第490次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=992&Itemid=68","第489次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=991&Itemid=68","第488次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=990&Itemid=68","第487次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=989&Itemid=68","第486次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=988&Itemid=68","第485次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=987&Itemid=68","第484次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=986&Itemid=68","第483次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=985&Itemid=68","第482次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=984&Itemid=68","第481次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=983&Itemid=68","第480次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=982&Itemid=68","第479次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=981&Itemid=68","第478次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=980&Itemid=68","第477次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=979&Itemid=68","第476次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=978&Itemid=68","第475次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=977&Itemid=68","第474次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=976&Itemid=68","第473次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=975&Itemid=68","第472次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=974&Itemid=68","第471次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=973&Itemid=68","第470次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=972&Itemid=68","第469次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=971&Itemid=68","第468次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=970&Itemid=68","第467次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=969&Itemid=68","第466次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=968&Itemid=68","第465次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=967&Itemid=68","第464次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=966&Itemid=68","第463次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=965&Itemid=68","第462次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=964&Itemid=68","第461次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=963&Itemid=68","第460次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=962&Itemid=68","第459次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=961&Itemid=68","第458次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=960&Itemid=68","第457次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=959&Itemid=68","第456次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=958&Itemid=68","第455次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=957&Itemid=68","第454次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=956&Itemid=68","第453次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=955&Itemid=68","第452次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=954&Itemid=68","第451次會議紀錄錄(無)."
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=953&Itemid=68","第450次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=952&Itemid=68","第449次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=951&Itemid=68","第448次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=950&Itemid=68","第447次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=949&Itemid=68","第446次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=948&Itemid=68","第445次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=947&Itemid=68","第444次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=946&Itemid=68","第443次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=945&Itemid=68","第442次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=944&Itemid=68","第441次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=943&Itemid=68","第440次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=942&Itemid=68","第439次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=941&Itemid=68","第438次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=940&Itemid=68","第437次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=939&Itemid=68","第436次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=938&Itemid=68","第435次會議紀錄（無）."
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=937&Itemid=68","第434次會議紀錄（無）."
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=936&Itemid=68","第433次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=935&Itemid=68","第432次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=934&Itemid=68","第431次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=933&Itemid=68","第430次會議紀錄（無）."
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=932&Itemid=68","第429次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=931&Itemid=68","第428次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=930&Itemid=68","第427次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=929&Itemid=68","第426次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=928&Itemid=68","第425次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=927&Itemid=68","第424次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=926&Itemid=68","第423次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=925&Itemid=68","第422次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=924&Itemid=68","第421次會議紀錄（無）."
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=923&Itemid=68","第420次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=922&Itemid=68","第419次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=921&Itemid=68","第418次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=920&Itemid=68","第417次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=919&Itemid=68","第416次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=918&Itemid=68","第415次會議紀錄.doc"
"http://www.cpami.gov.tw/chinese/index.php?option=com_filedownload&task=hits&id=917&Itemid=68","第414次會議紀錄.doc"
